Observatory;Data_year;agglomeration;Zone_complementaire;Type_habitat;epoque_construction_homogene;anciennete_locataire_homogene;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B3000;2020;Agglomération de Nîmes;Ville centre;;1. Avant 1946;2. 1 an et plus;;7,2;8,4;9,6;11,0;12,6;9,0;340;400;493;620;723;525;58;1676;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;;2. Entre 1946-1970;;;6,4;7,8;9,1;10,5;12,0;8,8;385;460;525;620;710;549;62;928;6839;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;;2. Entre 1946-1970;;Ensemble 4P+;6,0;6,7;7,8;8,9;10,0;7,8;475;537;606;760;920;659;85;267;1844;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;;2. Entre 1946-1970;;Ensemble 1P;10,1;11,7;16,0;17,6;18,8;13,8;335;335;365;395;414;371;27;68;711;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;;2. Entre 1946-1970;;Ensemble 2P;8,3;9,3;10,9;11,7;14,2;10,5;375;410;470;500;545;463;44;206;1893;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;;2. Entre 1946-1970;;Ensemble 3P;6,4;8,1;9,1;10,0;10,7;8,8;450;500;536;610;650;550;62;387;2392;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;;2. Entre 1946-1970;1. Moins de 1 an;;7,3;8,5;9,2;10,5;12,0;9,3;385;480;526;610;700;551;60;215;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;;2. Entre 1946-1970;2. 1 an et plus;;6,3;7,6;9,1;10,4;11,9;8,7;390;452;525;620;710;548;63;713;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;;3. Entre 1971-1990;;;7,0;8,5;9,9;11,4;13,7;9,3;345;410;500;640;850;549;59;893;5764;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;;3. Entre 1971-1990;;Ensemble 4P+;6,0;6,9;8,2;9,2;10,0;8,1;480;600;779;900;1100;775;95;164;1375;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;;3. Entre 1971-1990;;Ensemble 1P;10,9;12,2;13,7;15,4;16,8;13,3;297;315;338;380;410;348;26;222;1088;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;;3. Entre 1971-1990;;Ensemble 2P;8,8;9,3;10,6;11,4;12,6;10,4;380;401;460;503;529;458;44;317;1734;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;;3. Entre 1971-1990;;Ensemble 3P;6,8;7,6;8,8;9,9;10,6;8,7;476;520;621;695;750;612;70;190;1566;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;;3. Entre 1971-1990;1. Moins de 1 an;;7,6;9,1;10,6;12,6;14,3;9,8;320;380;480;636;823;536;54;221;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;;3. Entre 1971-1990;2. 1 an et plus;;6,9;8,2;9,6;10,9;12,9;9,1;356;420;503;654;863;555;61;672;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;;4. Entre 1991-2005;;;8,1;9,3;10,3;11,3;12,6;10,0;370;493;581;765;920;625;63;859;3934;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;;4. Entre 1991-2005;;Ensemble 4P+;7,8;8,4;9,7;10,2;11,3;9,4;615;740;870;920;982;851;90;119;758;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;;4. Entre 1991-2005;;Ensemble 1P;10,9;11,9;12,3;14,5;16,9;12,7;300;305;337;370;400;343;27;110;533;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;;4. Entre 1991-2005;;Ensemble 2P;9,1;10,2;11,1;11,8;12,7;10,9;421;463;505;540;570;500;46;402;1539;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;;4. Entre 1991-2005;;Ensemble 3P;7,6;8,8;9,7;10,5;12,0;9,4;506;578;635;690;765;631;67;228;1103;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;;4. Entre 1991-2005;1. Moins de 1 an;;8,7;9,7;10,6;11,8;12,0;10,2;370;450;550;651;870;588;57;231;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;;4. Entre 1991-2005;2. 1 an et plus;;7,8;9,1;10,2;11,3;12,7;9,9;370;500;600;810;920;639;65;628;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;;5. Après 2005;;;8,3;9,5;10,7;12,0;13,3;10,1;404;480;568;693;814;590;58;1300;3305;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;;5. Après 2005;;Ensemble 4P+;6,5;7,5;9,0;10,1;10,6;8,5;684;783;847;863;977;837;98;105;560;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;;5. Après 2005;;Ensemble 1P;8,8;10,6;13,2;15,0;15,0;12,2;315;350;380;405;410;377;31;111;225;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;;5. Après 2005;;Ensemble 2P;9,8;10,8;11,6;12,2;13,3;11,5;426;470;520;547;600;506;44;627;1359;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;;5. Après 2005;;Ensemble 3P;7,5;9,4;10,1;10,9;11,8;9,8;529;606;651;714;750;651;67;457;1160;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;;5. Après 2005;1. Moins de 1 an;;8,9;9,9;10,9;12,0;13,3;10,6;439;505;600;700;820;606;57;369;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;;5. Après 2005;2. 1 an et plus;;7,5;9,4;10,6;11,9;13,2;9,9;403;453;555;690;811;582;59;931;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;;;;7,3;8,6;9,6;10,8;12,8;9,3;500;650;817;916;1018;793;85;335;2954;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;;;Maison 1-3P;7,3;8,8;9,9;12,8;14,3;9,9;405;500;650;750;800;626;63;116;1177;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;;;Maison 4P+;7,2;8,6;9,5;10,2;11,0;9,1;606;831;880;950;1113;903;100;219;1777;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;;1. Moins de 1 an;;9,0;9,5;10,0;12,7;13,5;10,3;565;750;830;867;1075;824;80;75;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;;1. Moins de 1 an;Maison 1-3P;;;;;;;;;;;;;;34;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;;1. Moins de 1 an;Maison 4P+;;;;;;;;;;;;;;41;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;;2. 1 an et plus;;6,5;8,4;9,5;10,6;11,6;9,1;500;606;814;920;1010;784;87;260;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;;2. 1 an et plus;Maison 1-3P;6,4;7,6;9,5;11,6;15,0;9,4;405;493;635;700;799;601;64;82;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;;2. 1 an et plus;Maison 4P+;6,5;8,4;9,4;10,2;11,0;8,9;600;814;901;950;1100;893;100;178;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;1. Avant 1946;;;7,3;7,6;9,3;10,7;13,3;9,0;513;613;800;850;957;757;84;101;547;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;1. Avant 1946;;Maison 1-3P;7,3;8,3;9,8;13,3;13,7;10,1;500;513;650;800;807;655;65;58;346;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;1. Avant 1946;;Maison 4P+;;;;;;;;;;;;;;43;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;1. Avant 1946;1. Moins de 1 an;;;;;;;;;;;;;;;27;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;1. Avant 1946;2. 1 an et plus;;7,2;7,6;8,9;9,8;11,3;8,4;513;600;707;880;1089;759;91;74;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;2. Entre 1946-1970;;;5,7;6,4;9,3;11,6;11,6;8,7;400;450;500;900;1017;672;78;51;766;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;2. Entre 1946-1970;;Maison 1-3P;;;;;;;;;;;;;;13;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;2. Entre 1946-1970;;Maison 4P+;;;;;;;;;;;;;;38;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;2. Entre 1946-1970;1. Moins de 1 an;;;;;;;;;;;;;;;8;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;2. Entre 1946-1970;2. 1 an et plus;;;;;;;;;;;;;;;43;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;3. Entre 1971-1990;;;;;;;;;;;;;;;;48;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;3. Entre 1971-1990;;Maison 1-3P;;;;;;;;;;;;;;9;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;3. Entre 1971-1990;;Maison 4P+;;;;;;;;;;;;;;39;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;3. Entre 1971-1990;1. Moins de 1 an;;;;;;;;;;;;;;;9;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;3. Entre 1971-1990;2. 1 an et plus;;;;;;;;;;;;;;;39;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;4. Entre 1991-2005;;;8,4;8,6;10,2;10,8;11,3;9,9;600;797;901;920;964;839;85;71;599;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;4. Entre 1991-2005;;Maison 1-3P;;;;;;;;;;;;;;14;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;4. Entre 1991-2005;;Maison 4P+;8,4;9,2;10,2;10,8;11,3;9,9;600;810;916;950;991;868;87;57;423;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;4. Entre 1991-2005;1. Moins de 1 an;;;;;;;;;;;;;;;10;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;4. Entre 1991-2005;2. 1 an et plus;;8,4;8,6;10,2;10,8;11,3;9,9;600;712;897;920;950;834;85;61;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;5. Après 2005;;;6,5;9,1;9,9;11,0;15,0;9,3;405;700;783;847;907;754;81;64;332;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;5. Après 2005;;Maison 1-3P;;;;;;;;;;;;;;22;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;5. Après 2005;;Maison 4P+;;;;;;;;;;;;;;42;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;5. Après 2005;1. Moins de 1 an;;;;;;;;;;;;;;;21;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Maison;5. Après 2005;2. 1 an et plus;;;;;;;;;;;;;;;43;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;;;;7,2;8,6;10,0;11,3;12,9;9,4;350;414;506;610;700;523;56;6004;22280;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;;;Appart 1P;9,2;10,8;12,6;14,8;17,0;12,3;281;315;350;380;414;349;28;890;3198;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;;;Appart 2P;8,5;9,7;10,9;11,8;12,9;10,5;371;409;460;518;550;463;44;2511;8357;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;;;Appart 3P;7,2;8,3;9,4;10,3;11,2;9,1;460;519;600;650;700;585;64;1869;7028;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;;;Appart 4P+;5,8;6,8;7,8;9,0;9,9;7,8;497;566;690;780;900;694;89;734;3698;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;;1. Moins de 1 an;;7,5;8,9;10,2;11,8;13,4;9,7;355;420;510;610;700;523;54;1644;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;;1. Moins de 1 an;Appart 1P;9,4;11,8;13,0;15,4;17,0;12,6;300;320;355;380;414;351;28;282;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;;1. Moins de 1 an;Appart 2P;8,7;9,8;10,9;11,9;13,3;10,6;380;420;470;520;550;470;44;712;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;;1. Moins de 1 an;Appart 3P;7,2;8,3;9,3;10,4;11,6;9,2;480;520;600;650;700;593;65;497;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;;1. Moins de 1 an;Appart 4P+;6,8;7,4;8,4;9,1;10,2;8,2;530;613;754;870;920;749;91;153;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;;2. 1 an et plus;;6,9;8,4;9,8;11,2;12,7;9,3;350;411;505;610;703;524;57;4360;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;;2. 1 an et plus;Appart 1P;8,9;10,6;12,4;14,0;17,2;12,2;274;310;350;383;414;348;29;608;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;;2. 1 an et plus;Appart 2P;8,5;9,6;10,8;11,7;12,7;10,5;368;401;455;511;553;459;44;1799;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;;2. 1 an et plus;Appart 3P;7,2;8,3;9,5;10,2;10,9;9,1;450;514;596;650;700;581;64;1372;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;;2. 1 an et plus;Appart 4P+;5,6;6,7;7,8;9,0;9,8;7,6;480;560;670;741;900;679;89;581;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;1. Avant 1946;;;7,3;8,5;9,8;11,1;12,7;9,2;337;395;463;599;690;497;54;2258;4845;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;1. Avant 1946;;Appart 1P;9,0;10,0;12,0;13,8;15,8;11,5;266;300;343;370;425;339;29;380;692;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;1. Avant 1946;;Appart 2P;8,1;9,3;10,4;11,3;12,9;10,1;353;391;425;480;540;437;43;965;2065;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;1. Avant 1946;;Appart 3P;7,3;8,3;9,2;10,2;11,0;9,0;435;500;575;627;680;565;63;658;1352;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;1. Avant 1946;;Appart 4P+;5,6;6,8;7,7;9,1;9,5;7,6;530;610;700;780;950;714;94;255;736;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;1. Avant 1946;1. Moins de 1 an;;7,3;8,5;10,0;11,1;12,9;9,4;350;400;460;570;650;492;52;656;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;1. Avant 1946;2. 1 an et plus;;7,2;8,5;9,8;11,1;12,6;9,2;336;390;465;600;700;500;55;1602;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;2. Entre 1946-1970;;;6,6;7,9;9,1;10,5;12,0;8,8;380;460;526;610;685;540;61;877;6073;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;2. Entre 1946-1970;;Appart 1P;10,1;11,7;16,0;17,6;18,8;13,8;335;335;365;395;414;371;27;68;677;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;2. Entre 1946-1970;;Appart 2P;8,2;9,3;10,6;11,8;15,0;10,4;363;410;462;500;545;459;44;205;1803;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;2. Entre 1946-1970;;Appart 3P;7,2;8,4;9,2;10,0;10,7;9,0;468;501;540;610;650;554;62;375;2159;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;2. Entre 1946-1970;;Appart 4P+;5,9;6,6;7,7;8,8;9,6;7,6;475;530;600;685;910;628;83;229;1434;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;2. Entre 1946-1970;1. Moins de 1 an;;7,3;8,5;9,1;10,6;12,0;9,2;385;480;520;610;685;544;59;207;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;2. Entre 1946-1970;2. 1 an et plus;;6,4;7,6;9,1;10,4;12,2;8,7;375;460;527;611;685;538;62;670;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;3. Entre 1971-1990;;;6,9;8,3;9,9;11,5;13,9;9,3;336;400;480;600;708;510;55;845;5054;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;3. Entre 1971-1990;;Appart 1P;10,9;12,2;13,7;15,4;16,8;13,3;297;315;338;380;410;348;26;222;1072;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;3. Entre 1971-1990;;Appart 2P;8,8;9,3;10,6;11,4;12,6;10,4;380;401;460;502;526;457;44;315;1669;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;3. Entre 1971-1990;;Appart 3P;6,8;7,6;8,6;9,8;10,4;8,6;465;520;610;654;720;599;69;183;1428;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;3. Entre 1971-1990;;Appart 4P+;5,6;6,9;7,5;8,5;9,2;7,6;450;518;683;810;900;679;90;125;885;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;3. Entre 1971-1990;1. Moins de 1 an;;7,6;8,8;11,0;12,6;14,4;9,9;320;380;460;610;750;501;51;212;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;3. Entre 1971-1990;2. 1 an et plus;;6,9;7,9;9,6;10,9;13,2;9,0;349;410;485;600;701;515;57;633;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;4. Entre 1991-2005;;;7,8;9,4;10,6;11,9;12,7;10,0;359;450;530;668;765;561;56;788;3335;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;4. Entre 1991-2005;;Appart 1P;10,9;11,9;12,3;14,5;16,9;12,7;300;305;337;370;400;343;27;110;533;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;4. Entre 1991-2005;;Appart 2P;9,1;10,3;11,1;11,8;12,7;10,9;421;461;505;539;570;498;46;400;1480;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;4. Entre 1991-2005;;Appart 3P;6,3;9,0;9,9;10,6;12,0;9,4;461;580;636;690;757;627;66;216;987;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;4. Entre 1991-2005;;Appart 4P+;7,8;7,8;8,6;10,2;10,2;8,7;701;740;761;870;954;825;95;62;335;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;4. Entre 1991-2005;1. Moins de 1 an;;8,7;9,8;10,6;11,9;12,0;10,3;370;450;540;618;870;570;56;221;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;4. Entre 1991-2005;2. 1 an et plus;;7,8;9,2;10,6;11,9;12,7;9,9;348;453;521;690;740;557;56;567;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;5. Après 2005;;;8,7;9,6;10,9;12,0;13,2;10,4;399;471;547;645;719;557;54;1236;2973;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;5. Après 2005;;Appart 1P;8,8;10,0;12,3;13,2;14,1;11,6;311;343;353;410;421;369;32;110;223;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;5. Après 2005;;Appart 2P;9,8;10,8;11,6;12,2;13,3;11,5;426;469;520;547;600;506;44;626;1341;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;5. Après 2005;;Appart 3P;7,5;9,2;10,1;10,9;11,8;9,7;512;600;650;700;730;638;66;437;1102;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;5. Après 2005;;Appart 4P+;6,0;8,2;8,9;9,8;11,1;8,8;600;656;764;837;935;771;88;63;307;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;5. Après 2005;1. Moins de 1 an;;8,8;10,1;11,2;12,2;13,3;10,7;425;480;555;650;730;569;53;348;;Estimation directe
B3000;2020;Agglomération de Nîmes;Ville centre;Appartement;5. Après 2005;2. 1 an et plus;;8,3;9,4;10,8;11,9;12,6;10,2;380;452;543;630;715;551;54;888;;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;;;;6,7;7,9;8,9;10,2;11,7;8,7;440;520;670;850;920;680;79;880;9601;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;;;Maison 1-3P;6,5;7,9;8,7;10,5;11,4;8,6;470;525;600;670;710;602;70;110;1695;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;;;Ensemble 4P+;6,4;7,7;8,5;9,9;10,5;8,4;620;747;850;900;958;832;100;377;4514;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;;;Maison 4P+;7,3;7,8;8,9;10,0;10,5;8,6;680;790;865;915;967;858;99;268;3721;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;;;Appart 1P;;;;;;;;;;;;;;37;;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;;;Appart 2P;8,0;8,7;9,8;12,4;13,8;10,0;383;430;460;500;548;469;47;157;1437;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;;;Appart 3P;7,1;8,0;8,9;9,9;11,3;8,9;500;520;606;660;680;588;66;199;1656;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;;;Appart 4P+;5,0;6,3;7,3;8,5;9,5;7,2;500;570;715;800;871;713;100;109;794;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;;;Ensemble 1P;;;;;;;;;;;;;;38;;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;;;Ensemble 2P;8,0;8,7;10,0;12,4;13,1;10,0;383;440;482;520;570;481;48;172;1779;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;;;Ensemble 3P;6,7;7,8;8,6;9,9;11,0;8,6;490;525;600;670;709;604;71;293;2958;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;;1. Moins de 1 an;;7,4;8,1;9,4;10,5;11,8;8,9;440;525;650;850;900;674;75;217;;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;;1. Moins de 1 an;Ensemble 4P+;7,4;7,7;8,9;9,7;10,5;8,8;680;740;850;900;950;835;95;93;;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;;1. Moins de 1 an;Ensemble 1P;;;;;;;;;;;;;;12;;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;;1. Moins de 1 an;Ensemble 2P;8,2;8,7;9,4;10,6;12,1;9,6;430;450;490;529;570;501;52;50;;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;;1. Moins de 1 an;Ensemble 3P;4,6;7,9;8,9;10,3;11,3;8,5;525;600;650;670;771;652;77;62;;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;;2. 1 an et plus;;6,7;7,8;8,7;10,1;11,6;8,6;435;520;670;847;930;683;80;663;;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;;2. 1 an et plus;Ensemble 4P+;6,4;7,8;8,4;9,9;10,4;8,2;620;780;850;905;961;831;101;284;;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;;2. 1 an et plus;Ensemble 1P;;;;;;;;;;;;;;26;;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;;2. 1 an et plus;Ensemble 2P;8,0;8,7;10,7;12,4;13,2;10,4;383;430;460;506;535;465;45;122;;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;;2. 1 an et plus;Ensemble 3P;6,7;7,6;8,5;9,8;10,8;8,6;480;514;600;658;699;589;68;231;;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;1. Avant 1946;;;6,3;7,4;8,5;9,8;11,3;8,2;420;480;550;680;830;594;72;190;2328;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;1. Avant 1946;;Ensemble 4P+;5,0;6,3;7,6;8,5;9,8;7,3;470;675;750;850;950;749;103;58;867;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;1. Avant 1946;;Ensemble 1P;;;;;;;;;;;;;;9;;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;1. Avant 1946;;Ensemble 2P;;;;;;;;;;;;;;44;;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;1. Avant 1946;;Ensemble 3P;6,7;7,5;8,5;9,9;11,3;8,5;470;500;540;645;684;575;67;79;796;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;1. Avant 1946;1. Moins de 1 an;;7,4;8,2;9,2;9,9;11,4;8,9;440;470;550;715;850;597;67;53;;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;1. Avant 1946;2. 1 an et plus;;6,0;7,1;8,4;9,8;10,6;7,9;420;490;540;680;813;592;75;137;;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;2. Entre 1946-1970;;;7,1;7,8;8,5;9,8;10,9;8,7;360;500;620;815;900;646;74;65;1309;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;2. Entre 1946-1970;;Ensemble 4P+;;;;;;;;;;;;;;29;;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;2. Entre 1946-1970;;Ensemble 1P;;;;;;;;;;;;;;3;;Estimation directe
B3000;2020;Agglomération de Nîmes;Périphérie;;2. Entre 1946-1970;;Ensemble 2P;;;;;;;;;;;;;;8;;Estimation directe
