Observatory;Data_year;agglomeration;Zone_complementaire;Type_habitat;epoque_construction_homogene;anciennete_locataire_homogene;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B3500;2024;Agglomération de Rennes;Périphérie;;2. Entre 1946-1970;;Ensemble 2P;;;;;;;;;;;;;;;321;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;;2. Entre 1946-1970;;Ensemble 3P;;;;;;;;;;;;;;;351;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;;3. Entre 1971-1990;;;;;;;;;;;;;;;;;3067;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;;3. Entre 1971-1990;;Ensemble 4P+;;;;;;;;;;;;;;;1397;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;;3. Entre 1971-1990;;Ensemble 1P;;;;;;;;;;;;;;;255;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;;3. Entre 1971-1990;;Ensemble 2P;;;;;;;;;;;;;;;719;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;;3. Entre 1971-1990;;Ensemble 3P;;;;;;;;;;;;;;;696;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;;4. Entre 1991-2005;;;;;;;;;;;;;;;;;6009;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;;4. Entre 1991-2005;;Ensemble 4P+;;;;;;;;;;;;;;;1682;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;;4. Entre 1991-2005;;Ensemble 1P;;;;;;;;;;;;;;;579;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;;4. Entre 1991-2005;;Ensemble 2P;;;;;;;;;;;;;;;2005;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;;4. Entre 1991-2005;;Ensemble 3P;;;;;;;;;;;;;;;1742;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;;5. Après 2005;;;;;;;;;;;;;;;;;10822;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;;5. Après 2005;;Ensemble 4P+;;;;;;;;;;;;;;;2744;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;;5. Après 2005;;Ensemble 1P;;;;;;;;;;;;;;;439;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;;5. Après 2005;;Ensemble 2P;;;;;;;;;;;;;;;3592;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;;5. Après 2005;;Ensemble 3P;;;;;;;;;;;;;;;4047;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Maison;;;;;;;;;;;;;;;;;;6195;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Maison;;;Maison 1-3P;;;;;;;;;;;;;;;1064;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Maison;;;Maison 4P+;;;;;;;;;;;;;;;5130;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Maison;1. Avant 1946;;;;;;;;;;;;;;;;;750;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Maison;1. Avant 1946;;Maison 1-3P;;;;;;;;;;;;;;;;
B3500;2024;Agglomération de Rennes;Périphérie;Maison;1. Avant 1946;;Maison 4P+;;;;;;;;;;;;;;;;
B3500;2024;Agglomération de Rennes;Périphérie;Maison;2. Entre 1946-1970;;;;;;;;;;;;;;;;;774;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Maison;2. Entre 1946-1970;;Maison 1-3P;;;;;;;;;;;;;;;;
B3500;2024;Agglomération de Rennes;Périphérie;Maison;2. Entre 1946-1970;;Maison 4P+;;;;;;;;;;;;;;;;
B3500;2024;Agglomération de Rennes;Périphérie;Maison;3. Entre 1971-1990;;;;;;;;;;;;;;;;;1388;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Maison;3. Entre 1971-1990;;Maison 1-3P;;;;;;;;;;;;;;;;
B3500;2024;Agglomération de Rennes;Périphérie;Maison;3. Entre 1971-1990;;Maison 4P+;;;;;;;;;;;;;;;;
B3500;2024;Agglomération de Rennes;Périphérie;Maison;4. Entre 1991-2005;;;;;;;;;;;;;;;;;1374;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Maison;4. Entre 1991-2005;;Maison 1-3P;;;;;;;;;;;;;;;;
B3500;2024;Agglomération de Rennes;Périphérie;Maison;4. Entre 1991-2005;;Maison 4P+;;;;;;;;;;;;;;;;
B3500;2024;Agglomération de Rennes;Périphérie;Maison;5. Après 2005;;;;;;;;;;;;;;;;;1909;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Maison;5. Après 2005;;Maison 1-3P;;;;;;;;;;;;;;;;
B3500;2024;Agglomération de Rennes;Périphérie;Maison;5. Après 2005;;Maison 4P+;;;;;;;;;;;;;;;;
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;;;;;;;;;;;;;;;;;;16216;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;;;Appart 1P;;;;;;;;;;;;;;;1362;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;;;Appart 2P;;;;;;;;;;;;;;;6613;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;;;Appart 3P;;;;;;;;;;;;;;;6349;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;;;Appart 4P+;;;;;;;;;;;;;;;1891;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;1. Avant 1946;;;;;;;;;;;;;;;;;328;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;1. Avant 1946;;Appart 1P;;;;;;;;;;;;;;;35;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;1. Avant 1946;;Appart 2P;;;;;;;;;;;;;;;140;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;1. Avant 1946;;Appart 3P;;;;;;;;;;;;;;;86;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;1. Avant 1946;;Appart 4P+;;;;;;;;;;;;;;;67;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;2. Entre 1946-1970;;;;;;;;;;;;;;;;;661;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;2. Entre 1946-1970;;Appart 1P;;;;;;;;;;;;;;;90;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;2. Entre 1946-1970;;Appart 2P;;;;;;;;;;;;;;;264;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;2. Entre 1946-1970;;Appart 3P;;;;;;;;;;;;;;;180;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;2. Entre 1946-1970;;Appart 4P+;;;;;;;;;;;;;;;128;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;3. Entre 1971-1990;;;;;;;;;;;;;;;;;1679;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;3. Entre 1971-1990;;Appart 1P;;;;;;;;;;;;;;;243;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;3. Entre 1971-1990;;Appart 2P;;;;;;;;;;;;;;;668;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;3. Entre 1971-1990;;Appart 3P;;;;;;;;;;;;;;;517;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;3. Entre 1971-1990;;Appart 4P+;;;;;;;;;;;;;;;251;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;4. Entre 1991-2005;;;;;;;;;;;;;;;;;4635;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;4. Entre 1991-2005;;Appart 1P;;;;;;;;;;;;;;;564;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;4. Entre 1991-2005;;Appart 2P;;;;;;;;;;;;;;;1968;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;4. Entre 1991-2005;;Appart 3P;;;;;;;;;;;;;;;1623;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;4. Entre 1991-2005;;Appart 4P+;;;;;;;;;;;;;;;480;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;5. Après 2005;;;;;;;;;;;;;;;;;8913;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;5. Après 2005;;Appart 1P;;;;;;;;;;;;;;;429;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;5. Après 2005;;Appart 2P;;;;;;;;;;;;;;;3574;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;5. Après 2005;;Appart 3P;;;;;;;;;;;;;;;3944;Estimation directe
B3500;2024;Agglomération de Rennes;Périphérie;Appartement;5. Après 2005;;Appart 4P+;;;;;;;;;;;;;;;966;Estimation directe
B3500;2024;Agglomération de Vitré;;;;;;5,6;6,6;7,8;9,3;10,9;7,5;386;473;596;713;808;601;80;1239;6833;Estimation directe
B3500;2024;Agglomération de Vitré;;;;;Maison 1-3P;6,2;7,0;8,6;9,8;11,1;8,2;400;481;566;630;670;551;67;110;1061;Estimation directe
B3500;2024;Agglomération de Vitré;;;;;Ensemble 4P+;4,9;6,0;7,0;7,9;9,2;6,8;521;608;713;800;880;714;106;433;3265;Estimation directe
B3500;2024;Agglomération de Vitré;;;;;Maison 4P+;4,8;6,0;7,0;7,9;9,2;6,7;539;634;734;800;890;728;108;346;2867;Estimation directe
B3500;2024;Agglomération de Vitré;;;;;Appart 1P;7,3;10,7;11,4;14,8;18,4;12,1;270;311;338;400;446;348;29;102;237;Estimation directe
B3500;2024;Agglomération de Vitré;;;;;Appart 2P;6,9;8,1;9,8;11,0;12,1;9,5;336;363;426;474;522;425;45;361;1220;Estimation directe
B3500;2024;Agglomération de Vitré;;;;;Appart 3P;6,2;7,6;8,6;9,3;9,9;8,3;440;480;581;615;670;563;68;233;1050;Estimation directe
B3500;2024;Agglomération de Vitré;;;;;Appart 4P+;5,3;6,0;7,4;8,0;9,6;7,0;476;505;553;696;875;609;87;87;398;Estimation directe
B3500;2024;Agglomération de Vitré;;;;;Ensemble 1P;7,3;10,5;11,4;14,8;18,0;11,8;270;307;339;410;472;354;30;112;253;Estimation directe
B3500;2024;Agglomération de Vitré;;;;;Ensemble 2P;6,9;8,1;9,8;11,0;12,1;9,5;336;363;427;474;525;426;45;375;1445;Estimation directe
B3500;2024;Agglomération de Vitré;;;;;Ensemble 3P;6,2;7,2;8,5;9,3;10,3;8,2;436;481;580;630;670;562;69;319;1870;Estimation directe
B3500;2024;Agglomération de Vitré;;;;1. Moins de 1 an;;6,0;7,0;8,8;9,9;12,1;8,2;380;480;630;790;900;644;79;367;;Estimation directe
B3500;2024;Agglomération de Vitré;;;;1. Moins de 1 an;Ensemble 4P+;5,5;6,2;7,6;8,8;9,8;7,4;653;712;800;900;973;819;111;115;;Estimation directe
B3500;2024;Agglomération de Vitré;;;;1. Moins de 1 an;Ensemble 1P;;;;;;;;;;;;;;35;;Estimation directe
B3500;2024;Agglomération de Vitré;;;;1. Moins de 1 an;Ensemble 2P;6,6;8,8;10,2;11,5;13,5;9,9;360;363;459;490;530;441;45;127;;Estimation directe
B3500;2024;Agglomération de Vitré;;;;1. Moins de 1 an;Ensemble 3P;6,3;8,2;9,2;9,3;9,9;8,7;480;585;630;671;700;611;70;90;;Estimation directe
B3500;2024;Agglomération de Vitré;;;;2. 1 an et plus;;5,4;6,5;7,6;9,0;10,7;7,2;386;467;580;696;802;586;81;872;;Estimation directe
B3500;2024;Agglomération de Vitré;;;;2. 1 an et plus;Ensemble 4P+;;;;;;;;;;;;;;318;;
B3500;2024;Agglomération de Vitré;;;;2. 1 an et plus;Ensemble 1P;;;;;;;;;;;;;;77;;
B3500;2024;Agglomération de Vitré;;;;2. 1 an et plus;Ensemble 2P;;;;;;;;;;;;;;248;;
B3500;2024;Agglomération de Vitré;;;;2. 1 an et plus;Ensemble 3P;;;;;;;;;;;;;;229;;
B3500;2024;Agglomération de Vitré;;;1. Avant 1946;;;4,9;6,2;7,5;9,5;11,2;7,0;360;418;500;630;700;530;76;437;1359;Estimation directe
B3500;2024;Agglomération de Vitré;;;1. Avant 1946;;Ensemble 4P+;4,3;4,9;5,9;6,6;7,9;5,6;489;542;652;790;900;663;119;109;583;Estimation directe
B3500;2024;Agglomération de Vitré;;;1. Avant 1946;;Ensemble 1P;7,2;10,5;12,6;14,8;18,1;11,8;244;280;342;420;518;358;30;66;41;Estimation directe
B3500;2024;Agglomération de Vitré;;;1. Avant 1946;;Ensemble 2P;7,4;8,1;9,7;11,2;13,6;9,7;321;360;420;459;512;416;43;146;327;Estimation directe
B3500;2024;Agglomération de Vitré;;;1. Avant 1946;;Ensemble 3P;6,0;6,3;7,5;8,9;9,8;7,6;400;439;507;617;642;521;69;116;408;Estimation directe
B3500;2024;Agglomération de Vitré;;;1. Avant 1946;1. Moins de 1 an;;5,8;6,3;8,6;10,5;14,0;7,7;360;459;596;700;900;591;76;129;;Estimation directe
B3500;2024;Agglomération de Vitré;;;1. Avant 1946;2. 1 an et plus;;;;;;;;;;;;;;;308;;
B3500;2024;Agglomération de Vitré;;;2. Entre 1946-1970;;;4,8;6,2;7,9;10,7;11,6;7,1;480;500;609;673;716;586;82;73;1067;Estimation directe
B3500;2024;Agglomération de Vitré;;;2. Entre 1946-1970;;Ensemble 4P+;;;;;;;;;;;;;;37;;Estimation directe
B3500;2024;Agglomération de Vitré;;;2. Entre 1946-1970;;Ensemble 1P;;;;;;;;;;;;;;2;;Estimation directe
B3500;2024;Agglomération de Vitré;;;2. Entre 1946-1970;;Ensemble 2P;;;;;;;;;;;;;;14;;Estimation directe
B3500;2024;Agglomération de Vitré;;;2. Entre 1946-1970;;Ensemble 3P;;;;;;;;;;;;;;20;;Estimation directe
B3500;2024;Agglomération de Vitré;;;2. Entre 1946-1970;1. Moins de 1 an;;;;;;;;;;;;;;;17;;Estimation directe
B3500;2024;Agglomération de Vitré;;;2. Entre 1946-1970;2. 1 an et plus;;;;;;;;;;;;;;;56;;
B3500;2024;Agglomération de Vitré;;;3. Entre 1971-1990;;;6,0;6,5;7,5;8,7;10,1;7,2;439;535;615;685;800;616;85;158;1444;Estimation directe
B3500;2024;Agglomération de Vitré;;;3. Entre 1971-1990;;Ensemble 4P+;5,1;6,2;6,7;7,5;8,6;6,7;535;600;675;776;827;681;102;66;684;Estimation directe
B3500;2024;Agglomération de Vitré;;;3. Entre 1971-1990;;Ensemble 1P;;;;;;;;;;;;;;18;;Estimation directe
B3500;2024;Agglomération de Vitré;;;3. Entre 1971-1990;;Ensemble 2P;;;;;;;;;;;;;;35;;Estimation directe
B3500;2024;Agglomération de Vitré;;;3. Entre 1971-1990;;Ensemble 3P;;;;;;;;;;;;;;39;;Estimation directe
B3500;2024;Agglomération de Vitré;;;3. Entre 1971-1990;1. Moins de 1 an;;;;;;;;;;;;;;;32;;Estimation directe
B3500;2024;Agglomération de Vitré;;;3. Entre 1971-1990;2. 1 an et plus;;;;;;;;;;;;;;;126;;
B3500;2024;Agglomération de Vitré;;;4. Entre 1991-2005;;;6,2;6,8;7,8;9,4;11,2;7,8;363;478;567;757;839;599;76;274;1580;Estimation directe
B3500;2024;Agglomération de Vitré;;;4. Entre 1991-2005;;Ensemble 4P+;5,5;6,6;7,3;7,9;9,2;7,2;500;553;729;803;875;698;97;97;764;Estimation directe
B3500;2024;Agglomération de Vitré;;;4. Entre 1991-2005;;Ensemble 1P;;;;;;;;;;;;;;14;;Estimation directe
B3500;2024;Agglomération de Vitré;;;4. Entre 1991-2005;;Ensemble 2P;6,6;6,6;9,8;11,0;12,0;9,1;336;363;422;502;530;434;48;96;311;Estimation directe
B3500;2024;Agglomération de Vitré;;;4. Entre 1991-2005;;Ensemble 3P;7,5;8,0;8,9;9,3;10,5;8,8;480;531;569;630;690;582;66;67;434;Estimation directe
B3500;2024;Agglomération de Vitré;;;4. Entre 1991-2005;1. Moins de 1 an;;6,2;6,6;8,0;9,6;11,3;7,8;363;493;660;800;875;646;82;72;;Estimation directe
B3500;2024;Agglomération de Vitré;;;4. Entre 1991-2005;2. 1 an et plus;;;;;;;;;;;;;;;202;;
B3500;2024;Agglomération de Vitré;;;5. Après 2005;;;6,5;7,4;8,6;9,3;10,6;8,2;490;590;745;800;890;712;87;297;1384;Estimation directe
B3500;2024;Agglomération de Vitré;;;5. Après 2005;;Ensemble 4P+;5,9;7,3;7,8;8,8;9,8;7,9;670;742;776;843;936;798;101;124;732;Estimation directe
B3500;2024;Agglomération de Vitré;;;5. Après 2005;;Ensemble 1P;;;;;;;;;;;;;;12;;Estimation directe
B3500;2024;Agglomération de Vitré;;;5. Après 2005;;Ensemble 2P;6,9;8,8;10,0;11,2;12,2;9,6;331;383;446;512;559;446;46;84;257;Estimation directe
B3500;2024;Agglomération de Vitré;;;5. Après 2005;;Ensemble 3P;7,8;8,6;9,0;9,3;9,7;8,9;530;584;610;650;703;616;69;77;349;Estimation directe
B3500;2024;Agglomération de Vitré;;;5. Après 2005;1. Moins de 1 an;;7,7;8,8;9,3;9,9;11,5;9,3;466;590;697;800;997;729;79;117;;Estimation directe
B3500;2024;Agglomération de Vitré;;;5. Après 2005;2. 1 an et plus;;;;;;;;;;;;;;;180;;
B3500;2024;Agglomération de Vitré;;Maison;;;;5,0;6,3;7,3;8,6;10,1;7,0;481;580;680;790;853;680;97;456;3928;Estimation directe
B3500;2024;Agglomération de Vitré;;Maison;;;Maison 1-3P;6,2;7,0;8,6;9,8;11,1;8,2;400;481;566;630;670;551;67;110;1061;Estimation directe
B3500;2024;Agglomération de Vitré;;Maison;;;Maison 4P+;4,8;6,0;7,0;7,9;9,2;6,7;539;634;734;800;890;728;108;346;2867;Estimation directe
B3500;2024;Agglomération de Vitré;;Maison;;1. Moins de 1 an;;5,7;6,3;7,9;9,3;9,9;7,6;630;685;790;827;949;783;103;117;;Estimation directe
B3500;2024;Agglomération de Vitré;;Maison;;1. Moins de 1 an;Maison 1-3P;;;;;;;;;;;;;;22;;Estimation directe
B3500;2024;Agglomération de Vitré;;Maison;;1. Moins de 1 an;Maison 4P+;5,3;6,0;7,4;8,8;9,8;7,3;690;724;800;900;980;825;113;95;;Estimation directe
B3500;2024;Agglomération de Vitré;;Maison;;2. 1 an et plus;;;;;;;;;;;;;;;339;;
B3500;2024;Agglomération de Vitré;;Maison;;2. 1 an et plus;Maison 1-3P;;;;;;;;;;;;;;88;;
B3500;2024;Agglomération de Vitré;;Maison;;2. 1 an et plus;Maison 4P+;;;;;;;;;;;;;;251;;
B3500;2024;Agglomération de Vitré;;Maison;1. Avant 1946;;;4,6;5,2;6,4;7,9;9,8;6,2;412;486;617;696;815;606;98;145;839;Estimation directe
B3500;2024;Agglomération de Vitré;;Maison;1. Avant 1946;;Maison 1-3P;;;;;;;;;;;;;;61;;
B3500;2024;Agglomération de Vitré;;Maison;1. Avant 1946;;Maison 4P+;;;;;;;;;;;;;;84;;
B3500;2024;Agglomération de Vitré;;Maison;1. Avant 1946;1. Moins de 1 an;;;;;;;;;;;;;;;29;;Estimation directe
B3500;2024;Agglomération de Vitré;;Maison;1. Avant 1946;2. 1 an et plus;;;;;;;;;;;;;;;116;;
B3500;2024;Agglomération de Vitré;;Maison;2. Entre 1946-1970;;;;;;;;;;;;;;;;33;;Estimation directe
B3500;2024;Agglomération de Vitré;;Maison;2. Entre 1946-1970;;Maison 1-3P;;;;;;;;;;;;;;11;;Estimation directe
B3500;2024;Agglomération de Vitré;;Maison;2. Entre 1946-1970;;Maison 4P+;;;;;;;;;;;;;;22;;Estimation directe
B3500;2024;Agglomération de Vitré;;Maison;2. Entre 1946-1970;1. Moins de 1 an;;;;;;;;;;;;;;;7;;Estimation directe
B3500;2024;Agglomération de Vitré;;Maison;2. Entre 1946-1970;2. 1 an et plus;;;;;;;;;;;;;;;26;;Estimation directe
B3500;2024;Agglomération de Vitré;;Maison;3. Entre 1971-1990;;;6,0;6,4;7,1;7,9;9,3;7,1;550;600;673;711;815;665;94;77;842;Estimation directe
B3500;2024;Agglomération de Vitré;;Maison;3. Entre 1971-1990;;Maison 1-3P;;;;;;;;;;;;;;16;;Estimation directe
B3500;2024;Agglomération de Vitré;;Maison;3. Entre 1971-1990;;Maison 4P+;;;;;;;;;;;;;;61;;
B3500;2024;Agglomération de Vitré;;Maison;3. Entre 1971-1990;1. Moins de 1 an;;;;;;;;;;;;;;;15;;Estimation directe
B3500;2024;Agglomération de Vitré;;Maison;3. Entre 1971-1990;2. 1 an et plus;;;;;;;;;;;;;;;62;;
B3500;2024;Agglomération de Vitré;;Maison;4. Entre 1991-2005;;;5,8;6,6;7,3;8,3;9,2;7,3;540;630;746;803;839;712;97;86;859;Estimation directe
B3500;2024;Agglomération de Vitré;;Maison;4. Entre 1991-2005;;Maison 1-3P;;;;;;;;;;;;;;16;;Estimation directe
B3500;2024;Agglomération de Vitré;;Maison;4. Entre 1991-2005;;Maison 4P+;;;;;;;;;;;;;;70;;
B3500;2024;Agglomération de Vitré;;Maison;4. Entre 1991-2005;1. Moins de 1 an;;;;;;;;;;;;;;;31;;Estimation directe
B3500;2024;Agglomération de Vitré;;Maison;4. Entre 1991-2005;2. 1 an et plus;;;;;;;;;;;;;;;55;;
B3500;2024;Agglomération de Vitré;;Maison;5. Après 2005;;;5,9;7,3;7,8;8,8;9,8;7,9;670;745;776;843;936;798;101;115;793;Estimation directe
B3500;2024;Agglomération de Vitré;;Maison;5. Après 2005;;Maison 1-3P;;;;;;;;;;;;;;6;;Estimation directe
B3500;2024;Agglomération de Vitré;;Maison;5. Après 2005;;Maison 4P+;;;;;;;;;;;;;;109;;
B3500;2024;Agglomération de Vitré;;Maison;5. Après 2005;1. Moins de 1 an;;;;;;;;;;;;;;;35;;Estimation directe
B3500;2024;Agglomération de Vitré;;Maison;5. Après 2005;2. 1 an et plus;;;;;;;;;;;;;;;80;;
B3500;2024;Agglomération de Vitré;;Appartement;;;;6,3;7,6;8,9;10,2;11,7;8,6;342;410;480;578;645;494;58;783;2905;Estimation directe
B3500;2024;Agglomération de Vitré;;Appartement;;;Appart 1P;7,3;10,7;11,4;14,8;18,4;12,1;270;311;338;400;446;348;29;102;237;Estimation directe
B3500;2024;Agglomération de Vitré;;Appartement;;;Appart 2P;6,9;8,1;9,8;11,0;12,1;9,5;336;363;426;474;522;425;45;361;1220;Estimation directe
B3500;2024;Agglomération de Vitré;;Appartement;;;Appart 3P;6,2;7,6;8,6;9,3;9,9;8,3;440;480;581;615;670;563;68;233;1050;Estimation directe
B3500;2024;Agglomération de Vitré;;Appartement;;;Appart 4P+;5,3;6,0;7,4;8,0;9,6;7,0;476;505;553;696;875;609;87;87;398;Estimation directe
B3500;2024;Agglomération de Vitré;;Appartement;;1. Moins de 1 an;;6,6;8,2;9,3;11,3;13,6;9,2;360;430;490;596;694;515;56;250;;Estimation directe
B3500;2024;Agglomération de Vitré;;Appartement;;1. Moins de 1 an;Appart 1P;;;;;;;;;;;;;;35;;Estimation directe
B3500;2024;Agglomération de Vitré;;Appartement;;1. Moins de 1 an;Appart 2P;6,6;8,8;10,3;11,6;13,5;9,9;360;363;459;490;525;438;44;125;;Estimation directe
B3500;2024;Agglomération de Vitré;;Appartement;;1. Moins de 1 an;Appart 3P;6,3;8,1;9,2;9,3;9,9;8,6;480;540;596;650;700;592;69;70;;Estimation directe
B3500;2024;Agglomération de Vitré;;Appartement;;1. Moins de 1 an;Appart 4P+;;;;;;;;;;;;;;20;;Estimation directe
B3500;2024;Agglomération de Vitré;;Appartement;;2. 1 an et plus;;;;;;;;;;;;;;;533;;
B3500;2024;Agglomération de Vitré;;Appartement;;2. 1 an et plus;Appart 1P;7,3;10,3;11,4;12,2;14,8;11,2;221;294;320;375;438;340;30;67;;Estimation directe
B3500;2024;Agglomération de Vitré;;Appartement;;2. 1 an et plus;Appart 2P;6,9;8,0;9,4;10,6;11,5;9,2;331;363;413;462;516;417;45;236;;Estimation directe
B3500;2024;Agglomération de Vitré;;Appartement;;2. 1 an et plus;Appart 3P;6,0;7,5;8,4;8,9;9,5;8,1;439;480;553;610;640;550;68;163;;Estimation directe
B3500;2024;Agglomération de Vitré;;Appartement;;2. 1 an et plus;Appart 4P+;5,3;6,0;6,7;7,8;9,6;6,8;450;500;535;610;780;573;84;67;;Estimation directe
B3500;2024;Agglomération de Vitré;;Appartement;1. Avant 1946;;;6,2;7,4;8,9;10,7;14,0;8,6;321;377;440;490;596;446;52;292;519;Estimation directe
B3500;2024;Agglomération de Vitré;;Appartement;1. Avant 1946;;Appart 1P;7,3;10,7;12,9;14,8;18,3;12,1;210;274;342;389;500;346;29;59;32;Estimation directe
B3500;2024;Agglomération de Vitré;;Appartement;1. Avant 1946;;Appart 2P;7,4;8,1;9,5;11,3;14,0;9,6;321;360;416;459;503;413;43;137;241;Estimation directe
B3500;2024;Agglomération de Vitré;;Appartement;1. Avant 1946;;Appart 3P;5,8;6,2;7,8;8,9;9,4;7,5;402;439;480;596;630;511;68;71;168;Estimation directe
B3500;2024;Agglomération de Vitré;;Appartement;1. Avant 1946;;Appart 4P+;;;;;;;;;;;;;;25;;Estimation directe
B3500;2024;Agglomération de Vitré;;Appartement;1. Avant 1946;1. Moins de 1 an;;7,0;8,7;9,9;12,1;14,0;9,7;350;386;459;533;630;473;49;100;;Estimation directe
B3500;2024;Agglomération de Vitré;;Appartement;1. Avant 1946;2. 1 an et plus;;;;;;;;;;;;;;;192;;
B3500;2024;Agglomération de Vitré;;Appartement;2. Entre 1946-1970;;;;;;;;;;;;;;;;40;;Estimation directe
