Commune,Code postal,Type local,Surface reelle bati,Valeur fonciere,Prix_m2,Date mutation
LILLE,59800.0,Appartement,18.0,70000.0,3888.8888888888887,27/06/2024
LILLE,59000.0,Appartement,43.0,153860.0,3578.139534883721,18/06/2024
LILLE,59000.0,Appartement,45.0,159000.0,3533.3333333333335,13/06/2024
LILLE,59800.0,Appartement,27.0,114000.0,4222.222222222223,20/06/2024
LILLE,59000.0,Appartement,44.0,175000.0,3977.2727272727275,20/06/2024
LILLE,59000.0,Appartement,45.0,159000.0,3533.3333333333335,17/06/2024
LILLE,59000.0,Appartement,33.0,125270.0,3796.060606060606,28/06/2024
LILLE,59000.0,Appartement,27.0,98000.0,3629.6296296296296,28/06/2024
LILLE,59000.0,Appartement,35.0,184800.0,5280.0,25/06/2024
LILLE,59000.0,Appartement,30.0,184800.0,6160.0,25/06/2024
LILLE,59800.0,Appartement,34.0,138210.0,4065.0,19/06/2024
LILLE,59800.0,Appartement,29.0,152000.0,5241.379310344828,02/07/2024
LILLE,59800.0,Appartement,31.0,146905.0,4738.870967741936,01/07/2024
LILLE,59800.0,Appartement,39.0,182900.0,4689.74358974359,21/06/2024
LILLE,59800.0,Appartement,42.0,171650.0,4086.904761904762,10/06/2024
LILLE,59800.0,Appartement,33.0,147000.0,4454.545454545455,28/06/2024
LILLE,59000.0,Appartement,36.0,320000.0,8888.888888888889,01/07/2024
LILLE,59000.0,Appartement,33.0,320000.0,9696.969696969696,01/07/2024
LILLE,59800.0,Appartement,27.0,195600.0,7244.444444444444,21/06/2024
LILLE,59800.0,Appartement,33.0,276660.0,8383.636363636364,14/06/2024
LILLE,59800.0,Appartement,31.0,276660.0,8924.516129032258,14/06/2024
LILLE,59800.0,Appartement,38.0,276660.0,7280.526315789473,14/06/2024
LILLE,59800.0,Appartement,18.0,276660.0,15370.0,14/06/2024
LILLE,59800.0,Appartement,45.0,212000.0,4711.111111111111,13/06/2024
LILLE,59800.0,Appartement,40.0,250400.0,6260.0,27/06/2024
LILLE,59800.0,Appartement,35.0,250400.0,7154.285714285715,27/06/2024
LILLE,59800.0,Appartement,20.0,250400.0,12520.0,27/06/2024
LILLE,59800.0,Appartement,40.0,250400.0,6260.0,27/06/2024
LILLE,59000.0,Appartement,17.0,500000.0,29411.764705882353,28/06/2024
LILLE,59000.0,Appartement,22.0,500000.0,22727.272727272728,28/06/2024
LILLE,59000.0,Appartement,13.0,500000.0,38461.53846153846,28/06/2024
LILLE,59000.0,Appartement,9.0,500000.0,55555.555555555555,28/06/2024
LILLE,59000.0,Appartement,9.0,500000.0,55555.555555555555,28/06/2024
LILLE,59000.0,Appartement,13.0,500000.0,38461.53846153846,28/06/2024
LILLE,59000.0,Appartement,17.0,500000.0,29411.764705882353,28/06/2024
LILLE,59000.0,Appartement,13.0,500000.0,38461.53846153846,28/06/2024
LILLE,59000.0,Appartement,23.0,500000.0,21739.130434782608,28/06/2024
LILLE,59000.0,Appartement,30.0,500000.0,16666.666666666668,28/06/2024
LILLE,59000.0,Appartement,17.0,500000.0,29411.764705882353,28/06/2024
LILLE,59000.0,Appartement,20.0,500000.0,25000.0,28/06/2024
LILLE,59000.0,Appartement,13.0,500000.0,38461.53846153846,28/06/2024
LILLE,59000.0,Appartement,13.0,500000.0,38461.53846153846,28/06/2024
LILLE,59000.0,Appartement,12.0,500000.0,41666.666666666664,28/06/2024
LILLE,59000.0,Appartement,10.0,500000.0,50000.0,28/06/2024
LILLE,59000.0,Appartement,36.0,103000.0,2861.1111111111113,26/06/2024
LILLE,59800.0,Appartement,36.0,145000.0,4027.777777777778,14/06/2024
LILLE,59800.0,Appartement,15.0,350000.0,23333.333333333332,10/06/2024
LILLE,59800.0,Appartement,15.0,350000.0,23333.333333333332,10/06/2024
LILLE,59800.0,Appartement,15.0,350000.0,23333.333333333332,10/06/2024
LILLE,59800.0,Appartement,15.0,350000.0,23333.333333333332,10/06/2024
LILLE,59800.0,Appartement,15.0,350000.0,23333.333333333332,10/06/2024
LILLE,59800.0,Appartement,15.0,350000.0,23333.333333333332,10/06/2024
LILLE,59800.0,Appartement,15.0,350000.0,23333.333333333332,10/06/2024
LILLE,59800.0,Appartement,15.0,350000.0,23333.333333333332,10/06/2024
LILLE,59800.0,Appartement,15.0,350000.0,23333.333333333332,10/06/2024
LILLE,59000.0,Appartement,29.0,118000.0,4068.9655172413795,04/07/2024
LILLE,59800.0,Appartement,44.0,110000.0,2500.0,20/06/2024
LILLE,59800.0,Appartement,11.0,290000.0,26363.636363636364,05/07/2024
LILLE,59000.0,Appartement,29.0,93500.0,3224.137931034483,01/07/2024
LILLE,59800.0,Appartement,33.0,164000.0,4969.69696969697,02/07/2024
LILLE,59000.0,Appartement,33.0,136000.0,4121.212121212121,28/06/2024
LILLE,59800.0,Appartement,38.0,159000.0,4184.210526315789,05/07/2024
LILLE,59800.0,Appartement,30.0,90000.0,3000.0,28/06/2024
LILLE,59800.0,Appartement,40.0,154000.0,3850.0,01/07/2024
LILLE,59000.0,Appartement,30.0,765500.0,25516.666666666668,27/06/2024
LILLE,59000.0,Appartement,30.0,765500.0,25516.666666666668,27/06/2024
LILLE,59000.0,Appartement,25.0,765500.0,30620.0,27/06/2024
LILLE,59000.0,Appartement,35.0,765500.0,21871.428571428572,27/06/2024
LILLE,59000.0,Appartement,37.0,151500.0,4094.5945945945946,21/06/2024
LILLE,59800.0,Appartement,40.0,105000.0,2625.0,04/07/2024
LILLE,59800.0,Appartement,34.0,206000.0,6058.823529411765,03/07/2024
LILLE,59800.0,Appartement,39.0,98900.0,2535.897435897436,28/06/2024
LILLE,59800.0,Appartement,40.0,185000.0,4625.0,18/06/2024
LILLE,59000.0,Appartement,30.0,261500.0,8716.666666666666,15/07/2024
LILLE,59000.0,Appartement,26.0,261500.0,10057.692307692309,15/07/2024
LILLE,59260.0,Appartement,42.0,70000.0,1666.6666666666667,26/06/2024
LILLE,59800.0,Appartement,40.0,100000.0,2500.0,10/07/2024
LILLE,59800.0,Appartement,35.0,95000.0,2714.285714285714,11/07/2024
LILLE,59000.0,Appartement,24.0,125000.0,5208.333333333333,12/07/2024
LILLE,59800.0,Appartement,24.0,122000.0,5083.333333333333,26/06/2024
LILLE,59160.0,Appartement,45.0,161000.0,3577.777777777778,08/07/2024
LILLE,59800.0,Appartement,34.0,123000.0,3617.6470588235293,11/07/2024
LILLE,59000.0,Appartement,36.0,121000.0,3361.1111111111113,27/06/2024
LILLE,59800.0,Appartement,32.0,175000.0,5468.75,10/07/2024
LILLE,59800.0,Appartement,29.0,550000.0,18965.51724137931,21/06/2024
LILLE,59800.0,Appartement,23.0,550000.0,23913.043478260868,21/06/2024
LILLE,59800.0,Appartement,22.0,550000.0,25000.0,21/06/2024
LILLE,59800.0,Appartement,30.0,550000.0,18333.333333333332,21/06/2024
LILLE,59000.0,Appartement,17.0,68596.0,4035.0588235294117,15/07/2024
LILLE,59000.0,Appartement,29.0,99000.0,3413.793103448276,08/07/2024
LILLE,59800.0,Appartement,24.0,131660.0,5485.833333333333,29/06/2024
LILLE,59800.0,Appartement,29.0,130000.0,4482.758620689655,08/07/2024
LILLE,59800.0,Appartement,26.0,166500.0,6403.846153846154,12/07/2024
LILLE,59000.0,Appartement,40.0,128500.0,3212.5,09/07/2024
LILLE,59000.0,Appartement,25.0,100000.0,4000.0,16/07/2024
LILLE,59000.0,Appartement,20.0,89152.0,4457.6,17/07/2024
LILLE,59000.0,Appartement,38.0,168900.0,4444.736842105263,13/06/2024
LILLE,59000.0,Appartement,35.0,141530.0,4043.714285714286,28/06/2024
LILLE,59800.0,Appartement,33.0,127500.0,3863.6363636363635,02/07/2024
LILLE,59800.0,Appartement,28.0,144160.0,5148.571428571428,02/07/2024
LILLE,59000.0,Appartement,20.0,92000.0,4600.0,10/07/2024
LILLE,59800.0,Appartement,40.0,140000.0,3500.0,12/07/2024
LILLE,59800.0,Appartement,21.0,85000.0,4047.6190476190477,17/07/2024
LILLE,59000.0,Appartement,25.0,80000.0,3200.0,11/07/2024
LILLE,59000.0,Appartement,24.0,300000.0,12500.0,10/07/2024
LILLE,59000.0,Appartement,7.0,300000.0,42857.142857142855,10/07/2024
LILLE,59000.0,Appartement,21.0,300000.0,14285.714285714286,10/07/2024
LILLE,59000.0,Appartement,15.0,300000.0,20000.0,10/07/2024
LILLE,59000.0,Appartement,15.0,300000.0,20000.0,10/07/2024
LILLE,59000.0,Appartement,16.0,380000.0,23750.0,27/06/2024
LILLE,59000.0,Appartement,16.0,380000.0,23750.0,27/06/2024
LILLE,59000.0,Appartement,16.0,380000.0,23750.0,27/06/2024
LILLE,59000.0,Appartement,16.0,380000.0,23750.0,27/06/2024
LILLE,59000.0,Appartement,16.0,380000.0,23750.0,27/06/2024
LILLE,59000.0,Appartement,16.0,380000.0,23750.0,27/06/2024
LILLE,59000.0,Appartement,16.0,380000.0,23750.0,27/06/2024
LILLE,59000.0,Appartement,18.0,63000.0,3500.0,28/06/2024
LILLE,59800.0,Appartement,10.0,350000.0,35000.0,19/07/2024
LILLE,59800.0,Appartement,22.0,350000.0,15909.09090909091,19/07/2024
LILLE,59800.0,Appartement,27.0,350000.0,12962.962962962964,19/07/2024
LILLE,59800.0,Appartement,18.0,350000.0,19444.444444444445,19/07/2024
LILLE,59800.0,Appartement,22.0,350000.0,15909.09090909091,19/07/2024
LILLE,59800.0,Appartement,10.0,350000.0,35000.0,19/07/2024
LILLE,59800.0,Appartement,22.0,350000.0,15909.09090909091,19/07/2024
LILLE,59000.0,Appartement,32.0,135100.0,4221.875,01/07/2024
LILLE,59000.0,Appartement,28.0,86900.0,3103.5714285714284,09/07/2024
LILLE,59000.0,Appartement,31.0,140200.0,4522.580645161291,19/07/2024
LILLE,59000.0,Appartement,19.0,65760.0,3461.0526315789475,09/07/2024
LILLE,59800.0,Appartement,33.0,190000.0,5757.575757575758,19/07/2024
LILLE,59800.0,Appartement,25.0,190000.0,7600.0,19/07/2024
LILLE,59800.0,Appartement,25.0,190000.0,7600.0,19/07/2024
LILLE,59800.0,Appartement,32.0,135000.0,4218.75,11/07/2024
LILLE,59000.0,Appartement,19.0,88545.0,4660.263157894737,19/07/2024
LILLE,59000.0,Appartement,34.0,138520.0,4074.1176470588234,15/07/2024
LILLE,59800.0,Appartement,29.0,109750.0,3784.4827586206898,27/06/2024
LILLE,59000.0,Appartement,25.0,98000.0,3920.0,24/07/2024
LILLE,59000.0,Appartement,18.0,57600.0,3200.0,09/07/2024
LILLE,59000.0,Appartement,40.0,190000.0,4750.0,22/07/2024
LILLE,59000.0,Appartement,16.0,56400.0,3525.0,22/07/2024
LILLE,59800.0,Appartement,42.0,145000.0,3452.3809523809523,28/06/2024
LILLE,59800.0,Appartement,19.0,110700.0,5826.315789473684,26/07/2024
LILLE,59800.0,Appartement,34.0,154000.0,4529.411764705882,15/07/2024
LILLE,59260.0,Appartement,45.0,92800.0,2062.222222222222,26/07/2024
LILLE,59800.0,Appartement,20.0,95800.0,4790.0,10/07/2024
LILLE,59800.0,Appartement,20.0,140000.0,7000.0,25/07/2024
LILLE,59000.0,Appartement,18.0,103350.0,5741.666666666667,04/07/2024
LILLE,59000.0,Appartement,18.0,80000.0,4444.444444444444,24/07/2024
LILLE,59260.0,Appartement,36.0,122000.0,3388.8888888888887,25/07/2024
LILLE,59800.0,Appartement,39.0,135000.0,3461.5384615384614,24/06/2024
LILLE,59000.0,Appartement,22.0,260000.0,11818.181818181818,09/07/2024
LILLE,59000.0,Appartement,22.0,260000.0,11818.181818181818,09/07/2024
LILLE,59000.0,Appartement,25.0,260000.0,10400.0,09/07/2024
LILLE,59000.0,Appartement,45.0,166650.0,3703.3333333333335,29/07/2024
LILLE,59000.0,Appartement,31.0,133000.0,4290.322580645161,11/07/2024
LILLE,59800.0,Appartement,22.0,170000.0,7727.272727272727,11/07/2024
LILLE,59800.0,Appartement,26.0,170000.0,6538.461538461538,11/07/2024
LILLE,59000.0,Appartement,34.0,93355.0,2745.735294117647,24/07/2024
LILLE,59800.0,Appartement,19.0,68000.0,3578.9473684210525,29/07/2024
LILLE,59800.0,Appartement,31.0,118000.0,3806.451612903226,25/07/2024
LILLE,59000.0,Appartement,35.0,252850.0,7224.285714285715,16/07/2024
LILLE,59160.0,Appartement,37.0,400000.0,10810.81081081081,26/07/2024
LILLE,59160.0,Appartement,29.0,400000.0,13793.103448275862,26/07/2024
LILLE,59160.0,Appartement,37.0,400000.0,10810.81081081081,26/07/2024
LILLE,59000.0,Appartement,38.0,205700.0,5413.1578947368425,04/07/2024
LILLE,59000.0,Appartement,38.0,205700.0,5413.1578947368425,04/07/2024
LILLE,59000.0,Appartement,38.0,205700.0,5413.1578947368425,04/07/2024
LILLE,59800.0,Appartement,23.0,90000.0,3913.0434782608695,22/07/2024
LILLE,59260.0,Appartement,21.0,80900.0,3852.3809523809523,29/07/2024
LILLE,59800.0,Appartement,26.0,134970.0,5191.153846153846,09/07/2024
LILLE,59000.0,Appartement,39.0,130000.0,3333.3333333333335,11/07/2024
LILLE,59800.0,Appartement,21.0,105000.0,5000.0,15/07/2024
LILLE,59000.0,Appartement,36.0,243000.0,6750.0,31/07/2024
LILLE,59000.0,Appartement,30.0,85000.0,2833.3333333333335,29/07/2024
LILLE,59000.0,Appartement,12.0,96407.0,8033.916666666667,30/07/2024
LILLE,59000.0,Appartement,18.0,58700.0,3261.1111111111113,31/07/2024
LILLE,59800.0,Appartement,45.0,500000.0,11111.111111111111,26/07/2024
LILLE,59800.0,Appartement,18.0,108000.0,6000.0,01/08/2024
LILLE,59800.0,Appartement,35.0,158000.0,4514.285714285715,02/08/2024
LILLE,59800.0,Appartement,17.0,40261.0,2368.294117647059,24/07/2024
LILLE,59800.0,Appartement,30.0,40261.0,1342.0333333333333,24/07/2024
LILLE,59800.0,Appartement,32.0,40261.0,1258.15625,24/07/2024
LILLE,59800.0,Appartement,29.0,40261.0,1388.3103448275863,24/07/2024
LILLE,59800.0,Appartement,21.0,40261.0,1917.1904761904761,24/07/2024
LILLE,59800.0,Appartement,15.0,40261.0,2684.0666666666666,24/07/2024
LILLE,59800.0,Appartement,19.0,87500.0,4605.263157894737,08/07/2024
LILLE,59800.0,Appartement,26.0,141000.0,5423.076923076923,05/07/2024
LILLE,59800.0,Appartement,22.0,123000.0,5590.909090909091,29/07/2024
LILLE,59800.0,Appartement,24.0,74000.0,3083.3333333333335,26/07/2024
LILLE,59000.0,Appartement,44.0,140000.0,3181.818181818182,25/07/2024
LILLE,59800.0,Appartement,31.0,164080.0,5292.903225806452,17/07/2024
LILLE,59000.0,Appartement,43.0,136000.0,3162.7906976744184,03/07/2024
LILLE,59800.0,Appartement,28.0,99750.0,3562.5,19/07/2024
LILLE,59260.0,Appartement,35.0,100000.0,2857.1428571428573,19/07/2024
LILLE,59800.0,Appartement,31.0,105000.0,3387.0967741935483,19/07/2024
LILLE,59800.0,Appartement,34.0,185000.0,5441.176470588235,29/07/2024
LILLE,59800.0,Appartement,15.0,83940.0,5596.0,02/08/2024
LILLE,59000.0,Appartement,23.0,110000.0,4782.608695652174,16/07/2024
LILLE,59000.0,Appartement,43.0,159700.0,3713.953488372093,08/07/2024
LILLE,59800.0,Appartement,21.0,73720.0,3510.4761904761904,08/07/2024
LILLE,59000.0,Appartement,36.0,149000.0,4138.888888888889,10/07/2024
LILLE,59000.0,Appartement,15.0,96000.0,6400.0,23/07/2024
LILLE,59000.0,Appartement,42.0,226580.0,5394.761904761905,24/07/2024
LILLE,59800.0,Appartement,23.0,118000.0,5130.434782608696,31/07/2024
LILLE,59800.0,Appartement,33.0,232000.0,7030.30303030303,05/08/2024
LILLE,59800.0,Appartement,29.0,232000.0,8000.0,05/08/2024
LILLE,59000.0,Appartement,18.0,53500.0,2972.222222222222,06/08/2024
LILLE,59800.0,Appartement,27.0,107000.0,3962.962962962963,29/07/2024
LILLE,59800.0,Appartement,39.0,206000.0,5282.051282051282,24/07/2024
LILLE,59800.0,Appartement,35.0,140000.0,4000.0,26/07/2024
LILLE,59000.0,Appartement,30.0,145000.0,4833.333333333333,25/07/2024
LILLE,59800.0,Appartement,26.0,134000.0,5153.846153846154,26/07/2024
LILLE,59800.0,Appartement,34.0,165000.0,4852.941176470588,01/08/2024
LILLE,59800.0,Appartement,19.0,89000.0,4684.210526315789,01/08/2024
LILLE,59000.0,Appartement,19.0,641500.0,33763.15789473684,02/08/2024
LILLE,59000.0,Appartement,42.0,641500.0,15273.809523809523,02/08/2024
LILLE,59000.0,Appartement,32.0,641500.0,20046.875,02/08/2024
LILLE,59000.0,Appartement,30.0,144900.0,4830.0,19/07/2024
LILLE,59800.0,Appartement,24.0,114500.0,4770.833333333333,08/08/2024
LILLE,59000.0,Appartement,28.0,112400.0,4014.285714285714,08/08/2024
LILLE,59260.0,Appartement,38.0,124300.0,3271.0526315789475,19/07/2024
LILLE,59000.0,Appartement,41.0,168940.0,4120.487804878048,12/07/2024
LILLE,59000.0,Appartement,18.0,79000.0,4388.888888888889,12/07/2024
LILLE,59000.0,Appartement,32.0,97250.0,3039.0625,05/08/2024
LILLE,59800.0,Appartement,38.0,160000.0,4210.526315789473,06/08/2024
LILLE,59800.0,Appartement,18.0,82100.0,4561.111111111111,09/08/2024
LILLE,59000.0,Appartement,24.0,80000.0,3333.3333333333335,31/07/2024
LILLE,59160.0,Appartement,39.0,115000.0,2948.7179487179487,26/07/2024
LILLE,59800.0,Appartement,26.0,90000.0,3461.5384615384614,08/08/2024
LILLE,59800.0,Appartement,20.0,129718.0,6485.9,02/08/2024
LILLE,59800.0,Appartement,16.0,129718.0,8107.375,02/08/2024
LILLE,59800.0,Appartement,31.0,129718.0,4184.451612903225,02/08/2024
LILLE,59800.0,Appartement,42.0,155000.0,3690.4761904761904,26/07/2024
LILLE,59000.0,Appartement,40.0,141000.0,3525.0,02/08/2024
LILLE,59000.0,Appartement,17.0,59640.0,3508.235294117647,01/08/2024
LILLE,59800.0,Appartement,18.0,81600.0,4533.333333333333,09/08/2024
LILLE,59000.0,Appartement,28.0,410000.0,14642.857142857143,25/06/2024
LILLE,59000.0,Appartement,29.0,410000.0,14137.931034482759,25/06/2024
LILLE,59000.0,Appartement,45.0,410000.0,9111.111111111111,25/06/2024
LILLE,59000.0,Appartement,16.0,58000.0,3625.0,26/07/2024
LILLE,59800.0,Appartement,27.0,150000.0,5555.555555555556,19/07/2024
LILLE,59000.0,Appartement,32.0,147000.0,4593.75,14/08/2024
LILLE,59800.0,Appartement,45.0,210000.0,4666.666666666667,12/08/2024
LILLE,59800.0,Appartement,35.0,310000.0,8857.142857142857,06/08/2024
LILLE,59800.0,Appartement,12.0,310000.0,25833.333333333332,06/08/2024
LILLE,59000.0,Appartement,45.0,220000.0,4888.888888888889,09/08/2024
LILLE,59800.0,Appartement,35.0,134000.0,3828.5714285714284,01/08/2024
LILLE,59800.0,Appartement,18.0,81000.0,4500.0,30/07/2024
LILLE,59260.0,Appartement,13.0,208500.0,16038.461538461539,09/08/2024
LILLE,59260.0,Appartement,13.0,208500.0,16038.461538461539,09/08/2024
LILLE,59260.0,Appartement,15.0,208500.0,13900.0,09/08/2024
LILLE,59260.0,Appartement,14.0,208500.0,14892.857142857143,09/08/2024
LILLE,59260.0,Appartement,42.0,208500.0,4964.285714285715,09/08/2024
LILLE,59260.0,Appartement,13.0,208500.0,16038.461538461539,09/08/2024
LILLE,59000.0,Appartement,28.0,110000.0,3928.5714285714284,30/07/2024
LILLE,59000.0,Appartement,30.0,101000.0,3366.6666666666665,09/08/2024
LILLE,59000.0,Appartement,30.0,114750.0,3825.0,06/08/2024
LILLE,59160.0,Appartement,44.0,145000.0,3295.4545454545455,01/08/2024
LILLE,59000.0,Appartement,31.0,120000.0,3870.967741935484,06/08/2024
LILLE,59800.0,Appartement,45.0,181500.0,4033.3333333333335,26/07/2024
LILLE,59800.0,Appartement,42.0,161000.0,3833.3333333333335,20/08/2024
LILLE,59800.0,Appartement,29.0,66500.0,2293.103448275862,29/07/2024
LILLE,59800.0,Appartement,25.0,69159.0,2766.36,07/08/2024
LILLE,59800.0,Appartement,31.0,150000.0,4838.709677419355,31/07/2024
LILLE,59800.0,Appartement,43.0,154000.0,3581.3953488372094,24/07/2024
LILLE,59800.0,Appartement,12.0,60000.0,5000.0,06/08/2024
LILLE,59000.0,Appartement,23.0,73000.0,3173.913043478261,30/07/2024
LILLE,59800.0,Appartement,22.0,120000.0,5454.545454545455,14/08/2024
LILLE,59800.0,Appartement,39.0,162000.0,4153.846153846154,26/07/2024
LILLE,59800.0,Appartement,36.0,143500.0,3986.1111111111113,26/07/2024
LILLE,59160.0,Appartement,15.0,175000.0,11666.666666666666,02/08/2024
LILLE,59160.0,Appartement,15.0,175000.0,11666.666666666666,02/08/2024
LILLE,59800.0,Appartement,25.0,77000.0,3080.0,22/08/2024
LILLE,59800.0,Appartement,42.0,190000.0,4523.809523809524,23/08/2024
LILLE,59000.0,Appartement,22.0,118400.0,5381.818181818182,22/08/2024
LILLE,59800.0,Appartement,23.0,550000.0,23913.043478260868,18/07/2024
LILLE,59800.0,Appartement,40.0,550000.0,13750.0,18/07/2024
LILLE,59800.0,Appartement,40.0,550000.0,13750.0,18/07/2024
LILLE,59800.0,Appartement,23.0,550000.0,23913.043478260868,18/07/2024
LILLE,59000.0,Appartement,30.0,114000.0,3800.0,26/08/2024
LILLE,59000.0,Appartement,16.0,49850.0,3115.625,07/08/2024
LILLE,59800.0,Appartement,43.0,203000.0,4720.930232558139,22/08/2024
LILLE,59800.0,Appartement,19.0,76500.0,4026.315789473684,02/08/2024
LILLE,59000.0,Appartement,30.0,163200.0,5440.0,23/08/2024
LILLE,59800.0,Appartement,38.0,113450.0,2985.5263157894738,16/08/2024
LILLE,59000.0,Appartement,15.0,121000.0,8066.666666666667,23/08/2024
LILLE,59000.0,Appartement,15.0,121000.0,8066.666666666667,23/08/2024
LILLE,59800.0,Appartement,25.0,93000.0,3720.0,14/08/2024
LILLE,59000.0,Appartement,19.0,132500.0,6973.684210526316,23/08/2024
LILLE,59000.0,Appartement,19.0,132500.0,6973.684210526316,23/08/2024
LILLE,59800.0,Appartement,39.0,153500.0,3935.897435897436,26/08/2024
LILLE,59800.0,Appartement,27.0,149000.0,5518.518518518518,23/08/2024
LILLE,59800.0,Appartement,27.0,141000.0,5222.222222222223,13/08/2024
LILLE,59800.0,Appartement,19.0,92000.0,4842.105263157895,02/08/2024
LILLE,59000.0,Appartement,20.0,107500.0,5375.0,23/08/2024
LILLE,59000.0,Appartement,36.0,150000.0,4166.666666666667,27/08/2024
LILLE,59800.0,Appartement,30.0,169000.0,5633.333333333333,06/08/2024
LILLE,59800.0,Appartement,35.0,164000.0,4685.714285714285,27/08/2024
LILLE,59800.0,Appartement,25.0,128000.0,5120.0,19/08/2024
LILLE,59800.0,Appartement,25.0,103000.0,4120.0,09/08/2024
LILLE,59000.0,Appartement,39.0,119000.0,3051.2820512820513,09/08/2024
LILLE,59000.0,Appartement,39.0,97985.0,2512.4358974358975,27/08/2024
LILLE,59800.0,Appartement,18.0,87000.0,4833.333333333333,01/08/2024
LILLE,59800.0,Appartement,30.0,81000.0,2700.0,29/08/2024
LILLE,59000.0,Appartement,37.0,193000.0,5216.216216216216,06/08/2024
LILLE,59800.0,Appartement,35.0,104600.0,2988.5714285714284,14/08/2024
LILLE,59000.0,Appartement,23.0,126630.0,5505.652173913043,28/08/2024
LILLE,59800.0,Appartement,19.0,97500.0,5131.578947368421,29/08/2024
LILLE,59800.0,Appartement,30.0,105000.0,3500.0,07/08/2024
LILLE,59000.0,Appartement,33.0,99000.0,3000.0,28/08/2024
LILLE,59800.0,Appartement,27.0,124500.0,4611.111111111111,12/08/2024
LILLE,59800.0,Appartement,40.0,173000.0,4325.0,29/08/2024
LILLE,59800.0,Appartement,25.0,106000.0,4240.0,26/08/2024
LILLE,59800.0,Appartement,42.0,151900.0,3616.6666666666665,23/08/2024
LILLE,59800.0,Appartement,25.0,109000.0,4360.0,20/08/2024
LILLE,59000.0,Appartement,30.0,135970.0,4532.333333333333,26/08/2024
LILLE,59000.0,Appartement,30.0,139310.0,4643.666666666667,01/08/2024
LILLE,59000.0,Appartement,43.0,156050.0,3629.0697674418607,26/08/2024
LILLE,59000.0,Appartement,31.0,161550.0,5211.290322580645,29/08/2024
LILLE,59800.0,Appartement,34.0,133500.0,3926.470588235294,14/08/2024
LILLE,59000.0,Appartement,29.0,136800.0,4717.241379310345,21/08/2024
LILLE,59000.0,Appartement,37.0,165000.0,4459.459459459459,22/08/2024
LILLE,59800.0,Appartement,43.0,151000.0,3511.6279069767443,08/08/2024
LILLE,59800.0,Appartement,45.0,224000.0,4977.777777777777,05/08/2024
LILLE,59800.0,Appartement,40.0,202500.0,5062.5,29/08/2024
LILLE,59000.0,Appartement,18.0,67000.0,3722.222222222222,03/09/2024
LILLE,59800.0,Appartement,28.0,153470.0,5481.071428571428,19/08/2024
LILLE,59800.0,Appartement,35.0,197000.0,5628.571428571428,09/08/2024
LILLE,59000.0,Appartement,16.0,71000.0,4437.5,04/09/2024
LILLE,59800.0,Appartement,21.0,95000.0,4523.809523809524,07/08/2024
LILLE,59000.0,Appartement,45.0,201550.0,4478.888888888889,09/08/2024
LILLE,59800.0,Appartement,36.0,183000.0,5083.333333333333,23/08/2024
LILLE,59800.0,Appartement,41.0,210000.0,5121.951219512195,27/08/2024
LILLE,59800.0,Appartement,26.0,95500.0,3673.076923076923,13/08/2024
LILLE,59000.0,Appartement,25.0,108694.0,4347.76,27/08/2024
LILLE,59800.0,Appartement,25.0,120000.0,4800.0,23/08/2024
LILLE,59800.0,Appartement,29.0,145300.0,5010.3448275862065,08/08/2024
LILLE,59800.0,Appartement,16.0,75000.0,4687.5,25/07/2024
LILLE,59800.0,Appartement,25.0,103000.0,4120.0,21/08/2024
LILLE,59000.0,Appartement,28.0,126500.0,4517.857142857143,21/08/2024
LILLE,59800.0,Appartement,43.0,213000.0,4953.488372093023,23/08/2024
LILLE,59000.0,Appartement,32.0,89500.0,2796.875,19/08/2024
LILLE,59000.0,Appartement,32.0,500000.0,15625.0,12/08/2024
LILLE,59800.0,Appartement,23.0,96300.0,4186.95652173913,23/08/2024
LILLE,59800.0,Appartement,22.0,165000.0,7500.0,05/09/2024
LILLE,59800.0,Appartement,33.0,155000.0,4696.969696969697,12/08/2024
LILLE,59000.0,Appartement,20.0,75000.0,3750.0,28/08/2024
LILLE,59000.0,Appartement,32.0,110000.0,3437.5,22/08/2024
LILLE,59800.0,Appartement,25.0,105000.0,4200.0,28/08/2024
LILLE,59800.0,Appartement,16.0,58700.0,3668.75,04/09/2024
LILLE,59260.0,Appartement,43.0,131000.0,3046.5116279069766,02/09/2024
LILLE,59800.0,Appartement,21.0,117700.0,5604.761904761905,30/08/2024
LILLE,59800.0,Appartement,18.0,81100.0,4505.555555555556,09/09/2024
LILLE,59800.0,Appartement,33.0,109970.0,3332.4242424242425,13/08/2024
LILLE,59000.0,Appartement,25.0,108000.0,4320.0,04/09/2024
LILLE,59000.0,Appartement,32.0,90500.0,2828.125,04/09/2024
LILLE,59800.0,Appartement,40.0,117600.0,2940.0,06/09/2024
LILLE,59800.0,Appartement,36.0,175000.0,4861.111111111111,04/09/2024
LILLE,59800.0,Appartement,38.0,175000.0,4605.263157894737,04/09/2024
LILLE,59000.0,Appartement,30.0,165000.0,5500.0,21/08/2024
LILLE,59800.0,Appartement,42.0,155000.0,3690.4761904761904,05/09/2024
LILLE,59000.0,Appartement,25.0,125000.0,5000.0,06/09/2024
LILLE,59000.0,Appartement,25.0,397790.0,15911.6,09/09/2024
LILLE,59000.0,Appartement,45.0,397790.0,8839.777777777777,09/09/2024
LILLE,59000.0,Appartement,25.0,397790.0,15911.6,09/09/2024
